"","UniProt_Name","Pfam_Name","Distance","Similarity_Score","V3"
"5835","Adiponectin receptor protein 1 (Progestin and adipoQ receptor family member 1) (Progestin and adipoQ receptor family member I)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.340006317618258,0.659993682381742,"MBB"
"5836","Signal-induced proliferation-associated protein 1 (Sipa-1) (GTPase-activating protein Spa-1) (p130 SPA-1)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.308877548246278,0.691122451753722,"MBB"
"5837","Lipid scramblase CLPTM1L (Cisplatin resistance-related protein 9) (CRR9p) (Cleft lip and palate transmembrane protein 1-like protein) (CLPTM1-like protein)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.370036912213128,0.629963087786872,"MBB"
"5838","Sperm-associated antigen 5 (Astrin) (Deepest) (Mitotic spindle-associated protein p126) (MAP126)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.304270315091211,0.695729684908789,"MBB"
"5839","Sigma non-opioid intracellular receptor 1 (Aging-associated gene 8 protein) (SR31747-binding protein) (SR-BP) (Sigma 1-type opioid receptor) (SIG-1R) (Sigma1-receptor) (Sigma1R) (hSigmaR1)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.371625098728941,0.628374901271059,"MBB"
"5840","Angiopoietin-related protein 4 (Angiopoietin-like protein 4) (Hepatic fibrinogen/angiopoietin-related protein) (HFARP) [Cleaved into: ANGPTL4 N-terminal chain; ANGPTL4 C-terminal chain]","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.389886191550004,0.610113808449996,"MBB"
"5841","SH3 and multiple ankyrin repeat domains protein 3 (Shank3) (Proline-rich synapse-associated protein 2) (ProSAP2)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.337374165472404,0.662625834527596,"MBB"
"5842","Polyadenylate-binding protein 3 (PABP-3) (Poly(A)-binding protein 3) (Testis-specific poly(A)-binding protein)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.33134105923438,0.66865894076562,"MBB"
"5843","Partitioning defective 6 homolog alpha (PAR-6) (PAR-6 alpha) (PAR-6A) (PAR6C) (Tax interaction protein 40) (TIP-40)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.356693241865208,0.643306758134792,"MBB"
"5844","Intersectin-2 (SH3 domain-containing protein 1B) (SH3P18) (SH3P18-like WASP-associated protein)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.330355400033326,0.669644599966674,"MBB"
"5845","Disks large-associated protein 2 (DAP-2) (PSD-95/SAP90-binding protein 2) (SAP90/PSD-95-associated protein 2) (SAPAP2)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.356185175815836,0.643814824184164,"MBB"
"5846","BRCA2 and CDKN1A-interacting protein (P21- and CDK-associated protein 1) (Protein TOK-1)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.316921285826758,0.683078714173242,"MBB"
"5847","Disks large-associated protein 4 (DAP-4) (PSD-95/SAP90-binding protein 4) (SAP90/PSD-95-associated protein 4) (SAPAP-4)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.357585736039926,0.642414263960074,"MBB"
"5848","O(6)-methylguanine-induced apoptosis 2 (MAPO2) (Sperm-tail PG-rich repeat-containing protein 1)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.302154456363566,0.697845543636434,"MBB"
"5849","Adaptin ear-binding coat-associated protein 1 (NECAP endocytosis-associated protein 1) (NECAP-1)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.304383988527309,0.695616011472691,"MBB"
"5850","Adaptin ear-binding coat-associated protein 2 (NECAP endocytosis-associated protein 2) (NECAP-2)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.304383988527309,0.695616011472691,"MBB"
"5851","Actin-binding protein IPP (Intracisternal A particle-promoted polypeptide) (IPP) (Kelch-like protein 27)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.30974776182141,0.69025223817859,"MBB"
"5852","Sperm-associated antigen 11A (Antimicrobial-like protein Bin-1b) (Human epididymis-specific protein 2) (He2) (Protein EP2) (Sperm antigen HE2)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.324793021660795,0.675206978339205,"MBB"
"5853","HLA class I histocompatibility antigen protein P5 (HLA complex protein P5) (Protein P5-1)","Antimicrobial peptide resistance and lipid A acylation protein PagP",0.293440102856504,0.706559897143496,"MBB"
"5854","Exosome RNA helicase MTR4 (EC 3.6.4.13) (ATP-dependent RNA helicase DOB1) (ATP-dependent RNA helicase SKIV2L2) (Superkiller viralicidic activity 2-like 2) (TRAMP-like complex helicase)","EMC6",0.326086956521739,0.673913043478261,"EMC6"
"5855","E3 ubiquitin/ISG15 ligase TRIM25 (EC 6.3.2.n3) (Estrogen-responsive finger protein) (RING finger protein 147) (RING-type E3 ubiquitin transferase) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM25) (Tripartite motif-containing protein 25) (Ubiquitin/ISG15-conjugating enzyme TRIM25) (Zinc finger protein 147)","EMC6",0.329100529100529,0.670899470899471,"EMC6"
"5856","Regulator of MON1-CCZ1 complex (Colon cancer-associated protein Mic1) (Mic-1) (WD repeat-containing protein 98)","Regulator of MON1-CCZ1 complex, C-terminal",0.262419562419562,0.737580437580438,""
"5857","Negative elongation factor C/D (NELF-C/D) (TH1-like protein)","Cytoplasmic repetitive antigen (CRA) like repeat",0.312274774774775,0.687725225225225,""
"5858","Opsin-3 (Encephalopsin) (Panopsin)","Optic atrophy 3 protein (OPA3)",0.374544203646371,0.625455796353629,""
"5859","Optic atrophy 3 protein","Optic atrophy 3 protein (OPA3)",0.0777777777777778,0.922222222222222,""
"5860","Splicing factor C9orf78 (Hepatocellular carcinoma-associated antigen 59)","Hepatocellular carcinoma-associated antigen 59",0.276167471819646,0.723832528180354,""
"5861","Microtubule-associated serine/threonine-protein kinase 4 (EC 2.7.11.1)","Microtubule-associated protein 70",0.222303391053391,0.777696608946609,""
"5862","Microtubule-associated serine/threonine-protein kinase 3 (EC 2.7.11.1)","Microtubule-associated protein 70",0.222303391053391,0.777696608946609,""
"5863","Microtubule-associated protein 1A (MAP-1A) (Proliferation-related protein p80) [Cleaved into: MAP1A heavy chain; MAP1 light chain LC2]","Microtubule-associated protein 70",0.263832353384592,0.736167646615408,""
"5864","Microtubule-associated serine/threonine-protein kinase 2 (EC 2.7.11.1)","Microtubule-associated protein 70",0.222303391053391,0.777696608946609,""
"5865","Microtubule-associated protein 10 (Microtubule regulator of 120 KDa)","Microtubule-associated protein 70",0.186571598336304,0.813428401663696,""
"5866","Microtubule-associated serine/threonine-protein kinase 1 (EC 2.7.11.1) (Syntrophin-associated serine/threonine-protein kinase)","Microtubule-associated protein 70",0.290028258778259,0.709971741221741,""
"5867","Glucagon-like peptide 1 receptor (GLP-1 receptor) (GLP-1-R) (GLP-1R)","Clc-like",0.340686274509804,0.659313725490196,"Transporter"
"5868","Glucagon-like peptide 2 receptor (GLP-2 receptor) (GLP-2-R) (GLP-2R)","Clc-like",0.340686274509804,0.659313725490196,"Transporter"
"5869","BRISC and BRCA1-A complex member 1 (Mediator of RAP80 interactions and targeting subunit of 40 kDa) (New component of the BRCA1-A complex)","RIC1",0.323671497584541,0.676328502415459,""
"5870","BRISC and BRCA1-A complex member 2 (BRCA1-A complex subunit BRE) (BRCA1/BRCA2-containing complex subunit 45) (Brain and reproductive organ-expressed protein)","RIC1",0.32484076433121,0.67515923566879,""
"5871","RING-box protein 2 (Rbx2) (EC 2.3.2.27) (EC 2.3.2.32) (CKII beta-binding protein 1) (CKBBP1) (RING finger protein 7) (Regulator of cullins 2) (Sensitive to apoptosis gene protein)","RIC1",0.325884543761639,0.674115456238361,""
"5872","Delta(14)-sterol reductase TM7SF2 (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (Another new gene 1 protein) (C-14 sterol reductase) (C14SR) (Putative sterol reductase SR-1) (Sterol C14-reductase) (Transmembrane 7 superfamily member 2)","D123",0.328224776500639,0.671775223499361,"ATP-grasp"
"5873","Poly [ADP-ribose] polymerase tankyrase-1 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Poly [ADP-ribose] polymerase 5A) (Protein poly-ADP-ribosyltransferase tankyrase-1) (EC 2.4.2.-) (TNKS-1) (TRF1-interacting ankyrin-related ADP-ribose polymerase) (Tankyrase I) (Tankyrase-1) (TANK1)","D123",0.329032258064516,0.670967741935484,"ATP-grasp"
"5874","Monocyte differentiation antigen CD14 (My23 antigen) (Myeloid cell-specific leucine-rich glycoprotein) (CD antigen CD14) [Cleaved into: Monocyte differentiation antigen CD14, urinary form; Monocyte differentiation antigen CD14, membrane-bound form]","D123",0.327956989247312,0.672043010752688,"ATP-grasp"
"5875","Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-) [Cleaved into: Poly [ADP-ribose] polymerase 1, processed C-terminus (Poly [ADP-ribose] polymerase 1, 89-kDa form); Poly [ADP-ribose] polymerase 1, processed N-terminus (NT-PARP-1) (Poly [ADP-ribose] polymerase 1, 24-kDa form) (Poly [ADP-ribose] polymerase 1, 28-kDa form)]","D123",0.330960854092527,0.669039145907473,"ATP-grasp"
"5876","Diamine acetyltransferase 1 (EC 2.3.1.57) (Polyamine N-acetyltransferase 1) (Putrescine acetyltransferase) (Spermidine/spermine N(1)-acetyltransferase 1) (SSAT) (SSAT-1)","D123",0.325443786982249,0.674556213017751,"ATP-grasp"
"5877","4-trimethylaminobutyraldehyde dehydrogenase (TMABA-DH) (TMABALDH) (EC 1.2.1.47) (Aldehyde dehydrogenase E3 isozyme) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3) (Formaldehyde dehydrogenase) (EC 1.2.1.46) (Gamma-aminobutyraldehyde dehydrogenase) (EC 1.2.1.19) (R-aminobutyraldehyde dehydrogenase) [Cleaved into: 4-trimethylaminobutyraldehyde dehydrogenase, N-terminally processed]","D123",0.329923273657289,0.670076726342711,"ATP-grasp"
"5878","GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1 (EC 2.4.2.31) (ADP-ribosyltransferase C2 and C3 toxin-like 1) (ARTC1) (Mono(ADP-ribosyl)transferase 1) (CD antigen CD296)","D123",0.325800376647834,0.674199623352166,"ATP-grasp"
"5879","NEDD8-conjugating enzyme Ubc12 (EC 2.3.2.34) (NEDD8 carrier protein) (Ubiquitin-conjugating enzyme E2 M)","D123",0.320512820512821,0.679487179487179,"ATP-grasp"
"5880","GDP-L-fucose synthase (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase) (Protein FX) (Red cell NADP(H)-binding protein) (Short-chain dehydrogenase/reductase family 4E member 1)","D123",0.326599326599327,0.673400673400673,"ATP-grasp"
"5881","Plasma membrane ascorbate-dependent reductase CYBRD1 (EC 7.2.1.3) (Cytochrome b reductase 1) (Duodenal cytochrome b) (Ferric-chelate reductase 3)","D123",0.324137931034483,0.675862068965517,"ATP-grasp"
"5882","Deubiquitinase MYSM1 (2A-DUB) (EC 3.4.19.-) (Myb-like, SWIRM and MPN domain-containing protein 1)","D123",0.319587628865979,0.680412371134021,"ATP-grasp"
"5883","Palmitoyltransferase ZDHHC17 (EC 2.3.1.225) (Acyltransferase ZDHHC17) (EC 2.3.1.-) (DHHC domain-containing cysteine-rich protein 17) (DHHC17) (Huntingtin yeast partner H) (Huntingtin-interacting protein 14) (HIP-14) (Huntingtin-interacting protein 3) (HIP-3) (Huntingtin-interacting protein H) (Putative MAPK-activating protein PM11) (Putative NF-kappa-B-activating protein 205) (Zinc finger DHHC domain-containing protein 17)","D123",0.330203442879499,0.669796557120501,"ATP-grasp"
"5884","Palmitoyltransferase ZDHHC14 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 14) (DHHC-14) (NEW1 domain-containing protein) (NEW1CP) (Zinc finger DHHC domain-containing protein 14)","D123",0.326424870466321,0.673575129533679,"ATP-grasp"
"5885","Lysophosphatidylserine lipase ABHD12 (EC 3.1.-.-) (2-arachidonoylglycerol hydrolase ABHD12) (Abhydrolase domain-containing protein 12) (hABHD12) (Monoacylglycerol lipase ABHD12) (EC 3.1.1.23) (Oxidized phosphatidylserine lipase ABHD12) (EC 3.1.-.-)","D123",0.327956989247312,0.672043010752688,"ATP-grasp"
"5886","Palmitoyltransferase ZDHHC1 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 1) (Zinc finger DHHC domain-containing protein 1) (DHHC-1) (Zinc finger protein 377)","D123",0.325626204238921,0.674373795761079,"ATP-grasp"
"5887","Palmitoyltransferase ZDHHC19 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 19) (DHHC-19)","D123",0.32013201320132,0.67986798679868,"ATP-grasp"
"5888","NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)]","D123",0.327754532775453,0.672245467224547,"ATP-grasp"
"5889","Palmitoyltransferase ZDHHC12 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 12) (DHHC-12) (Zinc finger DHHC domain-containing protein 12) (Zinc finger protein 400)","D123",0.325800376647834,0.674199623352166,"ATP-grasp"
"5890","DGAT1/2-independent enzyme synthesizing storage lipids (DIESL) (EC 2.3.1.-) (2-acylglycerol/1,2-diacylglycerol O-acyltransferase) (Monoacylglycerol/Diacylglycerol O-acyltransferase) (MGAT/DGAT) (EC 2.3.1.20, EC 2.3.1.22) (Transmembrane protein 68)","D123",0.327935222672065,0.672064777327935,"ATP-grasp"
"5891","Palmitoyltransferase ZDHHC15 (EC 2.3.1.225) (Acyltransferase ZDHHC15) (EC 2.3.1.-) (Zinc finger DHHC domain-containing protein 15) (DHHC-15)","D123",0.323809523809524,0.676190476190476,"ATP-grasp"
"5892","Mitochondrial tRNA methylthiotransferase CDK5RAP1 (EC 2.8.4.3) (CDK5 activator-binding protein C42) (CDK5 regulatory subunit-associated protein 1) (mt-tRNA-2-methylthio-N6-dimethylallyladenosine synthase) (mt-tRNA-N6-(dimethylallyl)adenosine(37) methylthiotransferase)","D123",0.328358208955224,0.671641791044776,"ATP-grasp"
"5893","Dehydrogenase/reductase SDR family member 9 (EC 1.1.1.209) (EC 1.1.1.53) (3-alpha hydroxysteroid dehydrogenase) (3-alpha-HSD) (NADP-dependent retinol dehydrogenase/reductase) (RDH-E2) (RDHL) (Retinol dehydrogenase 15) (EC 1.1.1.105) (Short chain dehydrogenase/reductase family 9C member 4) (Short-chain dehydrogenase/reductase retSDR8) (Tracheobronchial epithelial cell-specific retinol dehydrogenase) (RDH-TBE)","D123",0.330089213300892,0.669910786699108,"ATP-grasp"
"5894","Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.265) (Asparagine-linked glycosylation protein 8 homolog) (Dol-P-Glc:Glc(1)Man(9)GlcNAc(2)-PP-dolichyl alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase)","D123",0.328502415458937,0.671497584541063,"ATP-grasp"
"5895","Palmitoyltransferase ZDHHC11 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 11) (DHHC-11) (Zinc finger protein 399)","D123",0.322834645669291,0.677165354330709,"ATP-grasp"
"5896","Palmitoyltransferase ZDHHC18 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 18) (DHHC-18) (Zinc finger DHHC domain-containing protein 18)","D123",0.324503311258278,0.675496688741722,"ATP-grasp"
"5897","Protein ABHD12B (EC 3.-.-.-) (Abhydrolase domain-containing protein 12B) (Alpha/beta hydrolase domain-containing protein 12B)","D123",0.322666666666667,0.677333333333333,"ATP-grasp"
"5898","Cell division cycle 7-related protein kinase (CDC7-related kinase) (HsCdc7) (huCdc7) (EC 2.7.11.1)","Cell division protein",0.293650793650794,0.706349206349206,""
"5899","Cell division cycle protein 27 homolog (Anaphase-promoting complex subunit 3) (APC3) (CDC27 homolog) (CDC27Hs) (H-NUC)","Cell division protein",0.313693839117568,0.686306160882432,""
"5900","Cell division cycle protein 20 homolog (p55CDC)","Cell division protein",0.224079702803107,0.775920297196893,""
"5901","Cell division cycle protein 16 homolog (Anaphase-promoting complex subunit 6) (APC6) (CDC16 homolog) (CDC16Hs) (Cyclosome subunit 6)","Cell division protein",0.31998556998557,0.68001443001443,""
"5902","Cell division cycle protein 20 homolog B","Cell division protein",0.198015873015873,0.801984126984127,""
"5903","Cell division cycle 5-like protein (Cdc5-like protein) (Pombe cdc5-related protein)","Cell division protein",0.296615031554791,0.703384968445209,""
"5904","Translocating chain-associated membrane protein 1 (Protein TRAM1)","Translocon-associated protein, gamma subunit (TRAP-gamma)",0.250922177237967,0.749077822762033,""
"5905","Translocon-associated protein subunit gamma (TRAP-gamma) (Signal sequence receptor subunit gamma) (SSR-gamma)","Translocon-associated protein, gamma subunit (TRAP-gamma)",0.206617940110215,0.793382059889785,""
"5906","Thyroid hormone-inducible hepatic protein (Spot 14 protein) (S14) (SPOT14)","Thyroid hormone-inducible hepatic protein Spot 14",0.112612612612613,0.887387387387387,""
"5907","Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)","Putative nuclease YbcO",0.297591297591298,0.702408702408702,""
"5908","Transmembrane protein 132A (HSPA5-binding protein 1)","Transmembrane protein 126 ",0.185897435897436,0.814102564102564,"TMEM126"
"5909","Transmembrane protein 102 (Common beta-chain associated protein) (CBAP)","Transmembrane protein 126 ",0.228782954135067,0.771217045864933,"TMEM126"
"5910","Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer)","Transmembrane protein 126 ",0.254578754578755,0.745421245421245,"TMEM126"
"5911","Transmembrane protein 126A","Transmembrane protein 126 ",0.0256410256410255,0.974358974358974,"TMEM126"
"5912","Transmembrane protein 161A (Adaptive response to oxidative stress protein 29) (AROS-29)","Transmembrane protein 126 ",0.250368405540819,0.749631594459181,"TMEM126"
"5913","Transmembrane protein 164 (Arachidonoyl ether phospholipid synthase)","Transmembrane protein 126 ",0.223604826546003,0.776395173453997,"TMEM126"
